views,content,area,content_tokens
3,  ,0,[]
3,OSMOACTION ,62,['osmoact']
3,BIRTH VLOG! ,1333,"['birth', 'vlog', '!']"
5,MIKE'S BIG BIRTHDAY ,1586,"['mike', ""'s"", 'big', 'birthday']"
2,CAMBRIDGE VLOG 51 UNIVERSITYOE CAMBRIDGE ,1439,"['cambridg', 'vlog', '51', 'universityo', 'cambridg']"
4,PRANKING MY SISTER FOR 24 HOURS XD ,878,"['prank', 'my', 'sister', 'for', '24', 'hour', 'xd']"
3,VLOG NO COPYRIGHT ,1251,"['vlog', 'no', 'copyright']"
2,  ,0,[]
3,VLOG NO COPYRIGHT ,1297,"['vlog', 'no', 'copyright']"
4,yes ,2203,['ye']
3,NYC & TODAY Show vlog TIME ,742,"['nyc', '&', 'today', 'show', 'vlog', 'time']"
4,VLOG NO COPYRIGHT ,1283,"['vlog', 'no', 'copyright']"
3,SB19 ULOGS ,81,"['sb19', 'ulog']"
3,  ,0,[]
2,for KING & COUNTRY VLOG EP.24 BURN THE SHIPS: WORLD TOUR WEEK 3 ,1097,"['for', 'king', '&', 'countri', 'vlog', 'ep.24', 'burn', 'the', 'ship', ':', 'world', 'tour', 'week', '3']"
4,MONEY CHALLENGE ,1901,"['money', 'challeng']"
4,24 HOURS IN CAR ,924,"['24', 'hour', 'in', 'car']"
3,  ,0,[]
4,I FROZE MY WIFE -138 ,1267,"['i', 'froze', 'my', 'wife', '-138']"
3,What ,28,['what']
4,  ,0,[]
4,My life IN MOROCCO ,1166,"['my', 'life', 'in', 'morocco']"
3,Maldives the summy wish of We PART-1 VLOG ,432,"['maldiv', 'the', 'summi', 'wish', 'of', 'we', 'part-1', 'vlog']"
4,BEHIND THE SCENES EK TOH KUM ZINDAGANI ,1119,"['behind', 'the', 'scene', 'ek', 'toh', 'kum', 'zindagani']"
4,Y YES! ,1711,"['y', 'ye', '!']"
3,VLOG NO COPYRIGHT ,1271,"['vlog', 'no', 'copyright']"
4,KARWA CHAUTH VLOG ,1708,"['karwa', 'chauth', 'vlog']"
3,PURVI BLUES EP-66 VLOG 4K ,488,"['purvi', 'blue', 'ep-66', 'vlog', '4k']"
2,POLICE RIDEALONG VLOG Introducing Sergeant Charmaine ,849,"['polic', 'ridealong', 'vlog', 'introduc', 'sergeant', 'charmain']"
2,JAFFNA ,1401,['jaffna']
4,  ,0,[]
1,first market friday ,1211,"['first', 'market', 'friday']"
3,  ,0,[]
4,Lo que traigo en mi maleta Vlog #36 ,4309,"['lo', 'que', 'traigo', 'en', 'mi', 'maleta', 'vlog', '#', '36']"
3,  ,0,[]
3,HARBIYE KONSERI VLOG #7 ,1031,"['harbiy', 'konseri', 'vlog', '#', '7']"
4,House tour ,117,"['hous', 'tour']"
4,UP-2 WELCOME TO PAKISTAN ,251,"['up-2', 'welcom', 'to', 'pakistan']"
2,Reseller Vlog Day 4 How Much Money Do I Make On YouTube ,1536,"['resel', 'vlog', 'day', '4', 'how', 'much', 'money', 'do', 'i', 'make', 'on', 'youtub']"
4,BILH ,74,['bilh']
5,  ,0,[]
3,BAGGAFE UFC 534 243 EMBEDDED PRESENTED BY 6 ,1648,"['baggaf', 'ufc', '534', '243', 'embed', 'present', 'by', '6']"
3,  ,0,[]
3,TUDONOSSO EPIREINASCOUDDAS ETIACLAUMOTORISTA VIOG: CAUSAMOS EM MiAMi ,1912,"['tudonosso', 'epireinascoudda', 'etiaclaumotorista', 'viog', ':', 'causamo', 'em', 'miami']"
4,24 HOURS PRANKING MY BROTHER ,2111,"['24', 'hour', 'prank', 'my', 'brother']"
4,COLLEGE! DORM SHOPPING VLOG ,2522,"['colleg', '!', 'dorm', 'shop', 'vlog']"
2,first day of college ,837,"['first', 'day', 'of', 'colleg']"
4,  ,0,[]
3,EU ME APAIXONER CIDADE POR ESSA ,2881,"['eu', 'me', 'apaixon', 'cidad', 'por', 'essa']"
3,VLOG NO COPYRIGHT ,1227,"['vlog', 'no', 'copyright']"
4,SURPRISING MY DAD ,641,"['surpris', 'my', 'dad']"
4,YES YES YES ,2215,"['ye', 'ye', 'ye']"
3,VLOG NO COPYRIGHT ,1251,"['vlog', 'no', 'copyright']"
2,ISLAMABAD ISN'T BORING! C ,562,"['islamabad', 'is', ""n't"", 'bore', '!', 'c']"
3,VLOG NO COPYRIGHT ,1246,"['vlog', 'no', 'copyright']"
3,AA3 N H ,2292,"['aa3', 'n', 'h']"
3,UNI MOVE-IN VLOG ,1548,"['uni', 'move-in', 'vlog']"
4,  ,0,[]
4,benimle birl gun ,334,"['beniml', 'birl', 'gun']"
3,VLOG NO COPYRIGHT ,1267,"['vlog', 'no', 'copyright']"
4,EXPLORING PART II ,1275,"['explor', 'part', 'ii']"
3,Cannes walk ,1684,"['cann', 'walk']"
3,TITIOU Vlog ,173,"['titiou', 'vlog']"
3,  ,0,[]
4,  ,0,[]
4,PRANKING MY LITTLE BROTHER FOR 24 HOURS USA ,1494,"['prank', 'my', 'littl', 'brother', 'for', '24', 'hour', 'usa']"
3,COLLEGE MOVE IN VLOG NYU ,2312,"['colleg', 'move', 'in', 'vlog', 'nyu']"
2,ving ,34,['ving']
3,VLOG NO COPYRIGHT ,1268,"['vlog', 'no', 'copyright']"
2,  ,0,[]
2,MEXICO Coyoacan 4K ,2249,"['mexico', 'coyoacan', '4k']"
3,PRIMEIRO DIA DESBRAVANDO SEUL ,2008,"['primeiro', 'dia', 'desbravando', 'seul']"
3,VLOG NO COPYRIGHT ,1289,"['vlog', 'no', 'copyright']"
4,VLOG Blue's clues &you! ,610,"['vlog', 'blue', ""'s"", 'clue', '&', 'you', '!']"
3,First week. School ,1518,"['first', 'week', '.', 'school']"
2,COME PRIMARK WITH US ,798,"['come', 'primark', 'with', 'us']"
4,  ,0,[]
5,PERRITOS V CON MICROSCOPIO ,2409,"['perrito', 'v', 'con', 'microscopio']"
2,ower FARMACY ,135,"['ower', 'farmaci']"
3,VLOG ,260,['vlog']
4,HAAAAAAAHAH ,876,['haaaaaaahah']
4,CEBU HOUSE TOUR ,2343,"['cebu', 'hous', 'tour']"
4,  ,0,[]
3,omg i moved im such an adult NEW APARTMENT ,1732,"['omg', 'i', 'move', 'im', 'such', 'an', 'adult', 'new', 'apart']"
3,BURGAZADA ,682,['burgazada']
3,HULOG #FARMACIASNOSEUA COMPRAS BARATINHAS #ENCONTRODETUDO ,1218,"['hulog', '#', 'farmaciasnoseua', 'compra', 'baratinha', '#', 'encontrodetudo']"
3,new home. IKEA to ,416,"['new', 'home', '.', 'ikea', 'to']"
3,water TAURANT BATHERY FORD DATE EXPLORING ,212,"['water', 'taurant', 'batheri', 'ford', 'date', 'explor']"
4,TEAM TITAN VLOGS ,586,"['team', 'titan', 'vlog']"
2,INK IN MAIDIVES ,1423,"['ink', 'in', 'maidiv']"
4,SURPRISING ADITI ON HER SET ,935,"['surpris', 'aditi', 'on', 'her', 'set']"
4,Balayi 0 Viog ,857,"['balayi', '0', 'viog']"
2,  ,0,[]
4,TokbokKi Han Quoc ,439,"['tokbokki', 'han', 'quoc']"
4,AN INDIAN IN PAKISTAN ,1162,"['an', 'indian', 'in', 'pakistan']"
3,PIERCE 24 UFC24 243 EMBEDDED BY 6 ,1119,"['pierc', '24', 'ufc24', '243', 'embed', 'by', '6']"
3,UNZ day in my Life life ,3922,"['unz', 'day', 'in', 'my', 'life', 'life']"
1,Lak 1802 ESCALATOR IN THE SKY !? Retro food street Kuchu Teien ,3748,"['lak', '1802', 'escal', 'in', 'the', 'ski', '!', '?', 'retro', 'food', 'street', 'kuchu', 'teien']"
4,Troll Me ,296,"['troll', 'me']"
2,World Championship Latin 2019 Moscow ,625,"['world', 'championship', 'latin', '2019', 'moscow']"
2,vlog 2 HOME Odgerel TOUR ,1502,"['vlog', '2', 'home', 'odgerel', 'tour']"
3,PANDORA ,35,['pandora']
5,UNFANTASMA LLORA ,1270,"['unfantasma', 'llora']"
1,2A:MY TUESDAYS URBAN PLANNING STUDENT ,1694,"['2a', ':', 'my', 'tuesday', 'urban', 'plan', 'student']"
3,MEINE ERSTE univeche & ,1542,"['mein', 'erst', 'univech', '&']"
3,UFC24 243 EMBEDDED 6 ,594,"['ufc24', '243', 'embed', '6']"
4,NADINE LUSTRE PANTY PRANK NADINE VLOG TAKEOVER ,2428,"['nadin', 'lustr', 'panti', 'prank', 'nadin', 'vlog', 'takeov']"
4,  ,0,[]
4,  ,0,[]
2,impostor ethnicity Q&A Med school Dattend? ,1121,"['impostor', 'ethnic', 'q', '&', 'a', 'med', 'school', 'dattend', '?']"
3,  ,0,[]
3,-- Vlog ,80,"['--', 'vlog']"
2,korean thanksgiving! vlog OT vlog ,2194,"['korean', 'thanksgiv', '!', 'vlog', 'ot', 'vlog']"
2,2A: MY URBAN PLANNING MONDAYS ...II...MONDAYS ,2097,"['2a', ':', 'my', 'urban', 'plan', 'monday', '...', 'ii', '...', 'monday']"
3,PURVI BLUES EP-60 ,317,"['purvi', 'blue', 'ep-60']"
2,Autumn Diary vlog ,346,"['autumn', 'diari', 'vlog']"
4,  ,0,[]
3,cycling around the world Across Africa Senegal Nomads /rails ,3310,"['cycl', 'around', 'the', 'world', 'across', 'africa', 'seneg', 'nomad', '/rail']"
3,VLOG NO COPYRIGHT ,1283,"['vlog', 'no', 'copyright']"
2,TRAILER ,50,['trailer']
0,MEXICO TRAVELOG #20 ,473,"['mexico', 'travelog', '#', '20']"
0,ST ,13,['st']
2,EXTRANO A MIS HIJAS ,1005,"['extrano', 'a', 'mi', 'hija']"
2,  ,0,[]
1,Living Room & Formalupining R Tour ,1581,"['live', 'room', '&', 'formalupin', 'r', 'tour']"
3,"Cloud Prod, by Lukrembo ",737,"['cloud', 'prod', ',', 'by', 'lukrembo']"
3,PURVI BLUES EP-67 4K ULTRA HD ,659,"['purvi', 'blue', 'ep-67', '4k', 'ultra', 'hd']"
3,JAPAN VLOG osaka Nara kyoto ,894,"['japan', 'vlog', 'osaka', 'nara', 'kyoto']"
3,UPDATES! NEW HOUSE ,1282,"['updat', '!', 'new', 'hous']"
4,"OH NO, COUPLES COSTUMES ",1420,"['oh', 'no', ',', 'coupl', 'costum']"
2,  ,0,[]
3,LONDRA GA ,1289,"['londra', 'ga']"
3,ERSTER irsti Tag Tute mensa ,3033,"['erster', 'irsti', 'tag', 'tute', 'mensa']"
2,Koreans visit Indian Bazaar & Mall Vlog ,2307,"['korean', 'visit', 'indian', 'bazaar', '&', 'mall', 'vlog']"
4,  ,0,[]
4,BEA & ANGELICA lie detector game ,1872,"['bea', '&', 'angelica', 'lie', 'detector', 'game']"
2,  ,0,[]
2,REALISTIC VLOG WEEK ,1917,"['realist', 'vlog', 'week']"
3,  ,0,[]
2,@nela akeke ,85,"['@', 'nela', 'akek']"
4,KETEMU SUPERCAR BLONDIE ,1045,"['ketemu', 'supercar', 'blondi']"
3,"TRIEN LAM HANG KHONG SEOUL yeu, bay may DUNG SAT MAY BAY SLEU TO KHONG CO VLOG 234 ",1474,"['trien', 'lam', 'hang', 'khong', 'seoul', 'yeu', ',', 'bay', 'may', 'dung', 'sat', 'may', 'bay', 'sleu', 'to', 'khong', 'co', 'vlog', '234']"
0,  ,0,[]
4,WEDDING VIOG ,809,"['wed', 'viog']"
4,  ,0,[]
3,to ulfolle RO RN KO ,438,"['to', 'ulfol', 'ro', 'rn', 'ko']"
0,  ,0,[]
2,  ,0,[]
3,HEMDE ,488,['hemd']
4,I ,306,['i']
0,"Seattle, Washington ",3122,"['seattl', ',', 'washington']"
1,2A: Wednesdays ,916,"['2a', ':', 'wednesday']"
1,SECRETO... NOOD! ,259,"['secreto', '...', 'nood', '!']"
2,COCEA! ,1131,"['cocea', '!']"
0,BACK IN THE 3TAH GYM Rock El CAFE GIFL TIME WITH FRIENDS ,1300,"['back', 'in', 'the', '3tah', 'gym', 'rock', 'el', 'cafe', 'gifl', 'time', 'with', 'friend']"
2,Vlog Free music ,1422,"['vlog', 'free', 'music']"
0,2A: THURSDAYS ,453,"['2a', ':', 'thursday']"
5,GUINNESS WORLD BE ,751,"['guin', 'world', 'be']"
2,THE JUICY VLOG ,436,"['the', 'juici', 'vlog']"
3,VLOG #12 DIY MALAZINI3 ,544,"['vlog', '#', '12', 'diy', 'malazini3']"
0,the ,77,['the']
0,  ,0,[]
1,Senshont Temple Tokyo Tour Part II Subscribe ,1402,"['senshont', 'templ', 'tokyo', 'tour', 'part', 'ii', 'subscrib']"
3,VILLA TOSCANIA KUCHENNE REWOLUCJE ,1392,"['villa', 'toscania', 'kuchenn', 'rewolucj']"
1,Sahil Khan In UDAIPUR ,1082,"['sahil', 'khan', 'in', 'udaipur']"
0,Preparing for THE big DAY ,444,"['prepar', 'for', 'the', 'big', 'day']"
0,Hard! ,31,"['hard', '!']"
0,makulit Xa ,1543,"['makulit', 'xa']"
0,pool vlog pt.2 2 ,577,"['pool', 'vlog', 'pt.2', '2']"
1,  ,0,[]
4,  ,0,[]
4,out ,43,['out']
0,Hellow! 2019 VideoShow ,1811,"['hellow', '!', '2019', 'videoshow']"
3,FOZ DO IGUACU ,1394,"['foz', 'do', 'iguacu']"
0,O LILDONJAI a E.HEAT ,359,"['o', 'lildonjai', 'a', 'e.heat']"
4,NONDON PARK ,1177,"['nondon', 'park']"
3,  ,0,[]
0,CMU VLOG #6 WENT TO THE STUDIO ,1841,"['cmu', 'vlog', '#', '6', 'went', 'to', 'the', 'studio']"
4,I-PHONE 11 EXPOSED ,1722,"['i-phon', '11', 'expos']"
1,GOMA MISS ROMANIA 2019 piera ,1162,"['goma', 'miss', 'romania', '2019', 'piera']"
2,INTERNATIONAL TRADE FAIR 2019 ,673,"['intern', 'trade', 'fair', '2019']"
0,GIRLS DAY ,987,"['girl', 'day']"
4,Pulang Kampung Sesaat ,2183,"['pulang', 'kampung', 'sesaat']"
2,  ,0,[]
0,my little ones Thumbral Maker ,1012,"['my', 'littl', 'one', 'thumbral', 'maker']"
0,my little ones Thumbral Maker ,984,"['my', 'littl', 'one', 'thumbral', 'maker']"
0,  ,0,[]
1,C C K S T R M Twosome Vlog ,1776,"['c', 'c', 'k', 's', 't', 'r', 'm', 'twosom', 'vlog']"
0,TM Vloy #2 ,241,"['tm', 'vloy', '#', '2']"
5,YA COMEMOS SOLOS ,2039,"['ya', 'comemo', 'solo']"
2,Happy NewCatToy Cat ,2039,"['happi', 'newcattoy', 'cat']"
0,COLLEGE WEEK IN MY LIFE ,1033,"['colleg', 'week', 'in', 'my', 'life']"
2,VLOG #04 ,783,"['vlog', '#', '04']"
4,zdOM UNCUT Only VIEWS GAURAV & NIKHIL ,1412,"['zdom', 'uncut', 'onli', 'view', 'gaurav', '&', 'nikhil']"
3,VLOG NO COPYRIGHT ,1274,"['vlog', 'no', 'copyright']"
0,Nude Lipsticks Exploration ,1283,"['nude', 'lipstick', 'explor']"
0,  ,0,[]
2,UNI VLOG ,645,"['uni', 'vlog']"
0,purple. D ,182,"['purpl', '.', 'd']"
0,AVAIA INAPA ,2421,"['avaia', 'inapa']"
5,BAUTIZO ,2241,['bautizo']
0,  ,0,[]
0,DESI BIRTHDAY PARTY VLOG ,875,"['desi', 'birthday', 'parti', 'vlog']"
1,VLOG #1 Vape COHNPXORY 3aryyc ONE ,1367,"['vlog', '#', '1', 'vape', 'cohnpxori', '3aryyc', 'one']"
3,VLOG NO COPYRIGHT ,1274,"['vlog', 'no', 'copyright']"
2,DIT VERWACHT JE NIET ,567,"['dit', 'verwacht', 'je', 'niet']"
2,T= ,26,['t=']
0,Vlog Parkour ,2113,"['vlog', 'parkour']"
0,  ,0,[]
5,CAFE ,633,['cafe']
0,NUM PLATNUM COPS: DESI BIRTHDAY PARTY ,665,"['num', 'platnum', 'cop', ':', 'desi', 'birthday', 'parti']"
5,VS LESS ,1391,"['vs', 'less']"
2,  ,0,[]
0,HAPPY ,1037,['happi']
2,  ,0,[]
0,Northern samar Vlog ,2172,"['northern', 'samar', 'vlog']"
1,OGRENCI EVI TURU. ,1334,"['ogrenc', 'evi', 'turu', '.']"
5,24HRS ,1441,['24hr']
1,THREE DAYS in PARIS (MY PERSONAL EXPERIENCE) ,1757,"['three', 'day', 'in', 'pari', '(', 'my', 'person', 'experi', ')']"
0,  ,0,[]
0,SHARE BREAKING ,1808,"['share', 'break']"
4,  ,0,[]
1,  ,0,[]
0,#VarnoVamoChape A Viagem do ano! ACF ,918,"['#', 'varnovamochap', 'a', 'viagem', 'do', 'ano', '!', 'acf']"
5,HOTEL ESPACIAL ,1345,"['hotel', 'espaci']"
0,Bargi Dam ,1954,"['bargi', 'dam']"
1,NEVER JOB & NEUE WOHNUNG ,1205,"['never', 'job', '&', 'neue', 'wohnung']"
2,  ,0,[]
5,1000X OBSERVANDO CON UN MICROSCOPIO ,2226,"['1000x', 'observando', 'con', 'un', 'microscopio']"
1,WOW Journey to Swami Narayan Mandir BEST YOU Tube ,1425,"['wow', 'journey', 'to', 'swami', 'narayan', 'mandir', 'best', 'you', 'tube']"
5,220 DE 0 0 ,2410,"['220', 'de', '0', '0']"
2,  ,0,[]
1,Tokyo Woriking $ Holiday Vlog free atre 1 ,1838,"['tokyo', 'worik', '$', 'holiday', 'vlog', 'free', 'atr', '1']"
4,WORD MYEONGDONG! STREET FOOD!! BIKININGILER!!! ,2428,"['word', 'myeongdong', '!', 'street', 'food', '!', '!', 'bikiningil', '!', '!', '!']"
2,B TON4KB ,1103,"['b', 'ton4kb']"
0,  ,0,[]
1,Tokyo Eating Holiday ,1125,"['tokyo', 'eat', 'holiday']"
5,BANOS TERMALES SIN ,2020,"['bano', 'termal', 'sin']"
4,ALDEA NARNTO ,1982,"['aldea', 'narnto']"
2,  ,0,[]
1,CHEAPEST SECOND HAND CARS KHARAR GEORGE ,2147,"['cheapest', 'second', 'hand', 'car', 'kharar', 'georg']"
5,Conoce JAPON ,2492,"['conoc', 'japon']"
2,  ,0,[]
5,CON AMIGOS POR EUROPA ,1569,"['con', 'amigo', 'por', 'europa']"
1,VLOG ,306,['vlog']
0,  ,0,[]
0,"Tokyo Ep4, ",331,"['tokyo', 'ep4', ',']"
5,CON AMIGOS POR EUROPA ,1569,"['con', 'amigo', 'por', 'europa']"
1,VLOG ,306,['vlog']
0,  ,0,[]
0,"Tokyo Ep4, ",331,"['tokyo', 'ep4', ',']"
0,VLOG BUYNEW ARRIVE CAR!! SAFEST CAR FOR STUDENTS ,1081,"['vlog', 'buynew', 'arriv', 'car', '!', '!', 'safest', 'car', 'for', 'student']"
3,  ,0,[]
5,HALLOWEEN ,1719,['halloween']
0,  ,0,[]
0,JAKARTAI ICINEMATIC TRAVEL VLOG ,1285,"['jakartai', 'icinemat', 'travel', 'vlog']"
5,SE COMOCEN ASHLEY Oh RAFA la ia! ,5023,"['se', 'comocen', 'ashley', 'oh', 'rafa', 'la', 'ia', '!']"
4,Mi Nueva CASA ,2619,"['mi', 'nueva', 'casa']"
4,HOMBRE NOS ,511,"['hombr', 'no']"
2,- 010171 ,460,"['-', '010171']"
1,purple. My halloween : ,409,"['purpl', '.', 'my', 'halloween', ':']"
5,K n P REALSFAKE VS ,2828,"['k', 'n', 'p', 'realsfak', 'vs']"
0,  ,0,[]
5,FIESTA ,2374,['fiesta']
0,  ,0,[]
0,  ,0,[]
0,RAVLOG KARANGANYAR ,1032,"['ravlog', 'karanganyar']"
4,COMPRAMOS 13 P Pictionary UND ,915,"['compramo', '13', 'p', 'pictionari', 'und']"
1,MINHA IDA AO RIO DE JANEIRO ,1296,"['minha', 'ida', 'ao', 'rio', 'de', 'janeiro']"
0,  ,0,[]
3,  ,0,[]
0,  ,0,[]
0,  ,0,[]
2,7 ,29,['7']
0,  ,0,[]
0,VLOG WILFREDO GONZALEZ CALDER ,861,"['vlog', 'wilfredo', 'gonzalez', 'calder']"
0,Marco ,121,['marco']
0,  ,0,[]
1,Frog Dissection SPG ,604,"['frog', 'dissect', 'spg']"
0,11 ,74,['11']
0,  ,0,[]
0,  ,0,[]
1,NUM KALA ,457,"['num', 'kala']"
2,VLOGS ,429,['vlog']
3,  ,0,[]
0,Vlog6 ,797,['vlog6']
0,LOG CHAUTH KARWA ,730,"['log', 'chauth', 'karwa']"
0,  ,0,[]
0,VLOG VO ,1244,"['vlog', 'vo']"
0,bayabing ,156,['bayab']
0,SCHOOL VLOG#2 GLOBAL RECIPROCAL COLLEGES ,1296,"['school', 'vlog', '#', '2', 'global', 'reciproc', 'colleg']"
4,MOROCCO TRAVEL VIOG! ,809,"['morocco', 'travel', 'viog', '!']"
0,  ,0,[]
0,  ,0,[]
2,  ,0,[]
0,bayabing ,156,['bayab']
0,SCHOOL VLOG#2 GLOBAL RECIPROCAL COLLEGES ,1296,"['school', 'vlog', '#', '2', 'global', 'reciproc', 'colleg']"
4,MOROCCO TRAVEL VIOG! ,809,"['morocco', 'travel', 'viog', '!']"
0,  ,0,[]
0,  ,0,[]
4,  ,0,[]
5,  ,0,[]
3,EDIT FAST ,283,"['edit', 'fast']"
3,SHOULD YOU VLOG? ,1705,"['should', 'you', 'vlog', '?']"
3,ROADTRIP TO VEGAS essentials pillow phone snanks chapstick laptop ,1416,"['roadtrip', 'to', 'vega', 'essenti', 'pillow', 'phone', 'snank', 'chapstick', 'laptop']"
3,airports! SOUTHWEST trying In-N-Out Warner Bros. tour my first day in LA ft. my REALLY bad luck ,3619,"['airport', '!', 'southwest', 'tri', 'in-n-out', 'warner', 'bros.', 'tour', 'my', 'first', 'day', 'in', 'la', 'ft.', 'my', 'realli', 'bad', 'luck']"
3,UNIVERSAL STUDIOS FLORIDA ,1076,"['univers', 'studio', 'florida']"
3,saka & Kyote ,2093,"['saka', '&', 'kyot']"
3,welcome to my HAWAII life ,1656,"['welcom', 'to', 'my', 'hawaii', 'life']"
3,AMALFI ,1483,['amalfi']
4,a BIRTH VLOG! UPA ,1009,"['a', 'birth', 'vlog', '!', 'upa']"
4,EMOTIONAL LIVE BIRTH ,1391,"['emot', 'live', 'birth']"
3,HAWAII VLOG ,976,"['hawaii', 'vlog']"
4,Lt 2 VLOG ,222,"['lt', '2', 'vlog']"
3,3 DISNEY WORLD ORLANDO ,1568,"['3', 'disney', 'world', 'orlando']"
4,RS ,83,['rs']
3,spinited away ,1800,"['spinit', 'away']"
2,HOW TO VLOG WITH A GoPro ,1109,"['how', 'to', 'vlog', 'with', 'a', 'gopro']"
3,back school to GLOW UP crusty :( READY hair crusty nails fresh the nails Unprepared out of time organized shape new hair unorganized from this to THIS ,5754,"['back', 'school', 'to', 'glow', 'up', 'crusti', ':', '(', 'readi', 'hair', 'crusti', 'nail', 'fresh', 'the', 'nail', 'unprepar', 'out', 'of', 'time', 'organ', 'shape', 'new', 'hair', 'unorgan', 'from', 'thi', 'to', 'thi']"
4,  ,0,[]
3,RODE ,77,['rode']
3,BALI VLOG ,925,"['bali', 'vlog']"
3,PETR 09:00 ,343,"['petr', '09:00']"
5,LEXI'S 13th BIRTHDAY ,1395,"['lexi', ""'s"", '13th', 'birthday']"
4,School supplies in JAPAN! ,2637,"['school', 'suppli', 'in', 'japan', '!']"
2,DIRECTION ,358,['direct']
4,EID VLOG ARISHFA KHAN YouTube ,700,"['eid', 'vlog', 'arishfa', 'khan', 'youtub']"
5,  ,0,[]
4,SEASON STUDY WITH ME EXAM ,812,"['season', 'studi', 'with', 'me', 'exam']"
4,SCARY CHALLENGE BHANGARH FORT ,2248,"['scari', 'challeng', 'bhangarh', 'fort']"
5,FARM ESCAPE ,635,"['farm', 'escap']"
4,Janmashtami Vlog ,834,"['janmashtami', 'vlog']"
4,VidCon ,541,['vidcon']
5,CLOSET Expectation US a Reality ,781,"['closet', 'expect', 'us', 'a', 'realiti']"
4,  ,0,[]
3,FIRST DAY IN BELGRADE SERBIA ,1142,"['first', 'day', 'in', 'belgrad', 'serbia']"
3,YOUNG ,91,['young']
3,PAKISTAN ,168,['pakistan']
4,R B Y S in Advance for Eid Cooking ,1502,"['r', 'b', 'y', 's', 'in', 'advanc', 'for', 'eid', 'cook']"
2,one week to turn me into an ICS volunteer ,645,"['one', 'week', 'to', 'turn', 'me', 'into', 'an', 'ic', 'volunt']"
3,Welcome to Calgary! ,1491,"['welcom', 'to', 'calgari', '!']"
3,DAY 1 DI KOREA BELANJA DI HONGDAE ,785,"['day', '1', 'di', 'korea', 'belanja', 'di', 'hongda']"
4,TIKTOK CHALLENGE I TikTok ,1299,"['tiktok', 'challeng', 'i', 'tiktok']"
4,Trip to PUERTO RVO ,1025,"['trip', 'to', 'puerto', 'rvo']"
4,MUKBANG ,1300,['mukbang']
4,a VLOG ,149,"['a', 'vlog']"
3,P. ALLEN SMITH GARDEN HOME HEAT- TOLERANT PLANTS EPISODE 17 ,1568,"['p.', 'allen', 'smith', 'garden', 'home', 'heat-', 'toler', 'plant', 'episod', '17']"
4,MUSKI WAS RIGHT!!! ,1077,"['muski', 'wa', 'right', '!', '!', '!']"
3,Kings Dominion ,2068,"['king', 'dominion']"
2,MERICA ,94,['merica']
4,$13.0 0000 PRIVATE ISLAND [TOUR] ,4008,"['$', '13.0', '0000', 'privat', 'island', '[', 'tour', ']']"
3,  ,0,[]
3,  ,0,[]
3,BEST PLACES TOEAT NAPLES ITALY ,2297,"['best', 'place', 'toeat', 'napl', 'itali']"
3,P. ALLEN SMITH GARDEN HOME PURPLE the EPISODE 13 ,1006,"['p.', 'allen', 'smith', 'garden', 'home', 'purpl', 'the', 'episod', '13']"
3,FRANCE FAMILY VACATION ,1239,"['franc', 'famili', 'vacat']"
2,PACKING for COLLEGE ,2474,"['pack', 'for', 'colleg']"
4,cafe vlog ,201,"['cafe', 'vlog']"
3,Best Of goa ,1574,"['best', 'of', 'goa']"
4,FORTHITE WORLD CUP VLOG 2 ,926,"['forthit', 'world', 'cup', 'vlog', '2']"
4,COLLEGE MOVE IN DAY ,1449,"['colleg', 'move', 'in', 'day']"
3,SKINCARE ROUTINE ,803,"['skincar', 'routin']"
3,CINEMATIC VLAG TOMORROW TONIGHT SEASON 2 f EPISODE 7 ,752,"['cinemat', 'vlag', 'tomorrow', 'tonight', 'season', '2', 'f', 'episod', '7']"
5,NEW GOATS! Skittles FARM ,1953,"['new', 'goat', '!', 'skittl', 'farm']"
3,MY VLOG CAMERAS ,1186,"['my', 'vlog', 'camera']"
4,Jammu Vlog ,983,"['jammu', 'vlog']"
3,VLOG NO COPYRIGHT ,1258,"['vlog', 'no', 'copyright']"
4,  ,0,[]
3,WEDDING SEASON ,566,"['wed', 'season']"
3,FULLER House ,896,"['fuller', 'hous']"
4,Visit and the lamb ,1102,"['visit', 'and', 'the', 'lamb']"
2,WASHINGTON BEST SECRE [?! KEPT that's us! ,1781,"['washington', 'best', 'secr', '[', '?', '!', 'kept', 'that', ""'s"", 'us', '!']"
2,ST. JOHN US VIRGIN ISLANDS ,921,"['st.', 'john', 'us', 'virgin', 'island']"
3,[DEALER ,245,"['[', 'dealer']"
3,FOOD TOUR IN TIRANA ALBANIA ,1104,"['food', 'tour', 'in', 'tirana', 'albania']"
3,the MOVE IN DAY VLOG ,655,"['the', 'move', 'in', 'day', 'vlog']"
4,ONBOARD FOOTAGE!!! ,492,"['onboard', 'footag', '!', '!', '!']"
3,cycling around the world ACROSS SAHARA ,1548,"['cycl', 'around', 'the', 'world', 'across', 'sahara']"
2,  ,0,[]
2,CAMBRIDGE VLOG 45 UNIVERSITY OF CAMBRIDGE ,1547,"['cambridg', 'vlog', '45', 'univers', 'of', 'cambridg']"
4,Everyone Hated Us ,2380,"['everyon', 'hate', 'us']"
3,-OUR HOME- ,336,"['-our', 'home-']"
3,IRAQ KURDISTAN PART 1 and ENGLISH ,1573,"['iraq', 'kurdistan', 'part', '1', 'and', 'english']"
4,Subscribe ,169,['subscrib']
4,BUSINESS VLUG ,6951,"['busi', 'vlug']"
